fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
711,Anthony Leone,9,5,0,0,"5' 6""",135 lbs.,N/A,Orthodox,"May 27, 1987",1.94,53%,2.52,56%,1.72,18%,0%,0.0,2018-11-21 20:18:46.616288
712,Alberta Cerra Leon,0,1,0,0,"5' 8""",238 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:18:49.597323
713,Nik Lentz,31,9,2,1,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 13, 1984",3.42,49%,3.00,49%,3.50,35%,44%,1.3,2018-11-21 20:18:52.906487
714,Jean Francois Lenogue,15,14,3,0,"6' 0""",185 lbs.,N/A,Orthodox,"Nov 29, 1972",1.13,34%,0.27,60%,0.00,0%,33%,0.0,2018-11-21 20:18:55.357931
715,Jesse Lennox,15,3,0,0,"5' 9""",170 lbs.,"72""",Orthodox,"Mar 10, 1982",2.69,32%,3.20,64%,1.22,66%,63%,0.3,2018-11-21 20:18:59.183727
716,Christophe Leninger,3,4,0,0,"6' 0""",200 lbs.,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:19:03.031402
717,Amanda Lemos,6,1,1,0,"5' 4""",135 lbs.,"65""",Southpaw,"May 22, 1987",8.63,64%,12.81,47%,1.90,100%,0%,0.0,2018-11-21 20:19:06.471233
718,Gabe Lemley,13,9,0,0,"5' 8""",155 lbs.,N/A,Orthodox,N/A,0.82,35%,6.03,45%,0.00,0%,0%,0.0,2018-11-21 20:19:10.477505
719,Thales Leites,28,9,0,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981",2.13,40%,2.99,52%,2.10,27%,30%,1.1,2018-11-21 20:19:16.955219
720,Cheyden Leialoha,6,0,0,0,"5' 8""",135 lbs.,"73""",Orthodox,"Mar 15, 1994",1.87,28%,3.20,53%,2.00,33%,71%,0.0,2018-11-21 20:19:20.2474
721,Stefan Leko,0,3,0,0,"6' 2""",215 lbs.,N/A,Orthodox,"Jun 03, 1974",2.40,43%,6.17,68%,0.00,0%,0%,0.0,2018-11-21 20:19:29.793913
722,Sherron Leggett,21,6,0,0,"5' 8""",155 lbs.,N/A,Southpaw,"Oct 27, 1978",2.86,51%,2.08,47%,5.19,80%,33%,0.0,2018-11-21 20:19:30.577818
723,Ricky Legere Jr.,14,4,0,0,"5' 8""",170 lbs.,N/A,,N/A,1.07,41%,1.53,60%,5.00,41%,0%,0.0,2018-11-21 20:19:31.191187
724,Andrea Lee,9,2,0,0,"5' 6""",125 lbs.,"69""",Orthodox,"Feb 11, 1989",3.73,60%,1.60,67%,3.00,60%,0%,2.0,2018-11-21 20:19:31.624022
725,Rocky Lee,3,2,0,0,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 08, 1987",2.47,51%,5.33,44%,1.00,10%,33%,0.0,2018-11-21 20:19:34.470395
726,Kevin Lee,17,3,0,0,"5' 9""",155 lbs.,"77""",Orthodox,"Sep 04, 1992",4.06,45%,2.96,52%,3.33,42%,75%,1.1,2018-11-21 20:19:38.592402
727,Vaughan Lee,14,11,1,0,"5' 6""",125 lbs.,"66""",Orthodox,"Oct 15, 1982",3.47,47%,2.07,70%,0.81,33%,72%,1.0,2018-11-21 20:19:43.198111
728,Imani Lee,2,3,0,0,N/A,N/A,N/A,Orthodox,N/A,0.00,0%,0.94,33%,0.00,0%,0%,0.0,2018-11-21 20:19:45.476007
729,Matt Lee,13,10,1,0,"5' 11""",155 lbs.,N/A,Orthodox,N/A,0.00,0%,9.68,21%,0.00,0%,0%,0.0,2018-11-21 20:19:49.285805
730,Tommy Lee,25,6,0,1,"5' 7""",145 lbs.,N/A,Orthodox,"Jan 20, 1977",0.00,0%,0.30,75%,4.57,33%,0%,0.0,2018-11-21 20:19:54.169754
731,Tae Hyun Lee,1,2,0,0,"6' 6""",295 lbs.,N/A,Orthodox,"Jan 17, 1975",1.37,31%,3.89,54%,5.15,100%,0%,0.0,2018-11-21 20:19:57.579665
732,Eun Soo Lee,15,3,0,1,"6' 1""",215 lbs.,N/A,Orthodox,"Mar 07, 1982",0.00,0%,3.05,60%,0.00,0%,50%,0.0,2018-11-21 20:20:00.651457
733,Jackie Lee,0,1,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:20:04.820318
734,David Lee,9,7,0,0,"5' 10""",155 lbs.,N/A,Orthodox,N/A,1.49,50%,3.31,42%,0.00,0%,50%,0.0,2018-11-21 20:20:08.711896
735,James Lee,14,3,0,1,"5' 11""",205 lbs.,N/A,Southpaw,"Sep 22, 1973",1.40,42%,3.72,27%,13.95,50%,0%,7.0,2018-11-21 20:20:12.086902
736,Justin Ledet,9,1,0,1,"6' 4""",205 lbs.,"80""",Orthodox,"Sep 28, 1988",3.47,41%,4.34,49%,0.32,50%,40%,0.3,2018-11-21 20:20:16.313607
737,Stephen Ledbetter,8,3,0,0,"5' 9""",145 lbs.,N/A,Orthodox,"Jun 30, 1982",1.20,38%,1.60,57%,5.00,45%,100%,0.0,2018-11-21 20:20:18.558608
738,Mickael Lebout,14,5,1,1,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 16, 1987",2.60,34%,2.98,54%,0.00,0%,60%,0.0,2018-11-21 20:20:21.687246
739,Chris Leben,22,11,0,0,"5' 11""",185 lbs.,"74""",Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8,2018-11-21 20:20:26.093473
740,Jerome LeBanner,3,2,0,0,"6' 3""",265 lbs.,N/A,Southpaw,"Dec 26, 1972",0.92,35%,1.03,37%,0.00,0%,50%,0.0,2018-11-21 20:20:30.147639
741,Thanh Le,6,1,0,0,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985",1.97,40%,1.82,70%,0.00,0%,100%,0.0,2018-11-21 20:20:33.905598
742,Cung Le,9,3,0,0,"5' 9""",185 lbs.,"69""",Southpaw,"May 25, 1972",4.36,48%,2.98,66%,1.37,71%,88%,0.3,2018-11-21 20:20:38.302847
743,Valmir Lazaro,13,4,0,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985",4.87,37%,4.09,61%,1.33,40%,96%,0.0,2018-11-21 20:20:41.605025
744,Eric Lawson,9,4,0,0,"6' 0""",185 lbs.,N/A,Orthodox,N/A,1.58,57%,1.97,44%,8.88,42%,0%,3.0,2018-11-21 20:20:45.118637
745,Justin Lawrence,5,2,0,0,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990",3.84,35%,2.83,67%,0.72,28%,73%,0.0,2018-11-21 20:20:49.810078
746,Tom Lawlor,10,6,0,1,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983",2.50,42%,2.41,60%,2.46,32%,57%,1.4,2018-11-21 20:20:53.690706
747,Robbie Lawler,28,12,0,1,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982",3.56,44%,3.99,60%,0.72,65%,69%,0.0,2018-11-21 20:20:58.38718
748,Muhammed Lawal,9,1,0,1,"6' 0""",205 lbs.,"78""",Southpaw,"Jan 11, 1981",3.79,52%,1.61,66%,5.96,75%,87%,0.0,2018-11-21 20:21:00.300046
749,Chatt Lavender,9,7,0,0,"5' 8""",170 lbs.,N/A,,"May 24, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:21:03.209297
750,Dan Lauzon,15,4,0,0,"5' 10""",155 lbs.,N/A,Orthodox,"Mar 30, 1988",1.34,25%,4.09,61%,1.63,33%,80%,2.7,2018-11-21 20:21:06.960287
751,Joe Lauzon,27,16,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"May 22, 1984",2.74,38%,5.39,54%,2.34,45%,54%,2.1,2018-11-21 20:21:11.074255
752,Jenel Lausa,7,5,0,0,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 01, 1988",1.44,42%,3.53,53%,0.55,66%,51%,0.8,2018-11-21 20:21:14.829244
753,Sione Latu,1,0,0,0,"6' 0""",215 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:21:18.289002
754,Ilir Latifi,15,5,0,1,"5' 10""",205 lbs.,"73""",Orthodox,"Jul 28, 1983",2.37,42%,2.65,52%,2.33,37%,100%,0.7,2018-11-21 20:21:22.069896
755,Bobby Lashley,7,1,0,0,"6' 3""",255 lbs.,"78""",Orthodox,"Jul 16, 1976",3.10,63%,0.76,63%,11.47,70%,0%,0.0,2018-11-21 20:21:24.07055
756,Ryan Larson,6,2,0,0,N/A,170 lbs.,N/A,,"Dec 30, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:21:27.408608
757,Brock Larson,33,6,0,0,"5' 11""",170 lbs.,"71""",Southpaw,"Aug 23, 1977",1.39,46%,1.50,55%,2.67,34%,43%,2.0,2018-11-21 20:21:30.148309
758,Jeremy Larsen,8,5,0,1,"5' 10""",145 lbs.,"70""",Orthodox,"May 18, 1984",4.87,48%,5.75,57%,2.49,33%,0%,0.0,2018-11-21 20:21:33.594079
759,Lorenz Larkin,18,5,0,1,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986",3.53,46%,2.74,63%,0.27,42%,79%,0.1,2018-11-21 20:21:37.898948
760,Icho Larenas,5,4,0,0,"6' 3""",235 lbs.,N/A,Orthodox,"Mar 12, 1980",0.17,15%,2.50,28%,0.00,0%,14%,0.0,2018-11-21 20:21:41.753632
761,Anthony Lapsley,25,7,0,2,"5' 9""",170 lbs.,"71""",Southpaw,"Feb 13, 1980",0.53,34%,0.58,66%,0.00,0%,20%,0.0,2018-11-21 20:21:46.360322
762,Chad Laprise,14,3,0,0,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 23, 1986",4.77,42%,3.60,64%,1.07,54%,78%,0.0,2018-11-21 20:21:49.848021
763,Taylor Lapilus,11,2,0,0,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992",3.77,45%,2.00,61%,0.58,40%,81%,0.6,2018-11-21 20:21:53.295767
764,Lina Lansberg,8,4,0,0,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982",3.63,55%,5.31,46%,0.50,22%,33%,0.2,2018-11-21 20:21:56.791449
765,Lionel Lanham,3,1,0,0,N/A,205 lbs.,N/A,,"Aug 31, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:02.140156
766,Jeremy Lang,21,2,0,0,"5' 11""",205 lbs.,N/A,Southpaw,"May 11, 1975",1.13,50%,1.41,42%,4.22,60%,0%,4.2,2018-11-21 20:22:05.246856
767,Aaron Lanfranco,5,1,0,0,N/A,155 lbs.,N/A,,"Aug 26, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:08.10023
768,Austen Lane,4,1,0,0,"6' 6""",245 lbs.,"80""",Orthodox,"Nov 09, 1987",5.26,35%,6.32,60%,0.00,0%,0%,0.0,2018-11-21 20:22:11.935981
769,Jose Landi-Jons,27,14,0,0,"5' 11""",170 lbs.,N/A,Orthodox,"Sep 09, 1973",0.99,40%,0.77,43%,2.20,80%,40%,2.2,2018-11-21 20:22:15.178317
770,Jason Lambert,25,12,0,0,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4,2018-11-21 20:22:19.06092
771,Ricardo Lamas,19,7,0,0,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",2.87,45%,2.61,59%,1.66,32%,47%,1.0,2018-11-21 20:22:22.486787
772,Sean Lally,8,2,0,0,"6' 0""",170 lbs.,"74""",Orthodox,"Nov 04, 1990",5.34,39%,7.23,30%,0.00,0%,0%,0.0,2018-11-21 20:22:27.161297
773,Todd Lally,2,1,0,0,"5' 7""",145 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:30.436545
774,Tim Lajcik,7,6,1,0,"6' 1""",225 lbs.,N/A,Orthodox,"Jun 21, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:34.061857
775,Tina Lahdemaki,5,1,0,0,"5' 2""",115 lbs.,"62""",Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0,2018-11-21 20:22:38.02028
776,Noad Lahat,9,2,0,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984",2.79,46%,1.47,63%,2.37,26%,16%,2.4,2018-11-21 20:22:42.002639
777,Ben Lagman,6,2,0,0,"6' 2""",185 lbs.,N/A,,"Sep 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:45.782538
778,Ryan LaFlare,14,3,0,0,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983",2.89,40%,1.86,63%,2.13,44%,58%,0.2,2018-11-21 20:22:50.361304
779,Aspen Ladd,7,0,0,0,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 01, 1995",6.92,57%,4.55,37%,1.37,100%,100%,0.0,2018-11-21 20:22:54.638874
780,Kemran Lachinov,3,2,0,0,N/A,170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:22:56.568694
781,Jeremiah Labiano,11,5,0,0,"5' 10""",135 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:23:00.787444
782,Josh LaBerge,8,5,0,0,"5' 10""",145 lbs.,N/A,,N/A,2.53,36%,5.33,44%,0.00,0%,71%,0.0,2018-11-21 20:23:05.379151
783,Achmed Labasanov,8,5,0,0,"6' 3""",215 lbs.,N/A,Orthodox,"Apr 24, 1978",0.75,39%,1.10,46%,3.00,100%,0%,0.8,2018-11-21 20:23:09.911041
784,Jarrod Kwitty,2,2,0,0,"5' 8""",185 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:23:13.549344
785,Kaleo Kwan,10,13,0,0,"5' 7""",155 lbs.,N/A,,"Aug 01, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:23:16.982147
786,Lina Kvokov,0,3,0,0,"5' 9""",135 lbs.,N/A,Orthodox,N/A,2.31,30%,12.12,19%,0.00,0%,0%,0.0,2018-11-21 20:23:20.769052
787,Kyle Kurtz,7,5,0,0,N/A,170 lbs.,N/A,,N/A,1.31,36%,2.95,52%,1.23,20%,0%,2.5,2018-11-21 20:23:24.740438
788,Eldari Kurtanidze,0,1,0,0,"5' 6""",235 lbs.,N/A,Orthodox,"Apr 16, 1972",0.47,20%,3.72,60%,0.00,0%,0%,0.0,2018-11-21 20:23:28.945204
789,Tsuyoshi Kurihara,6,7,2,0,"5' 10""",185 lbs.,N/A,Orthodox,"Jul 13, 1973",0.00,0%,12.00,50%,0.00,0%,0%,0.0,2018-11-21 20:23:33.864062
790,Leo Kuntz,17,3,1,0,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 03, 1983",1.68,32%,3.80,45%,1.99,25%,33%,0.7,2018-11-21 20:23:39.948777
791,Yana Kunitskaya,11,4,0,1,"5' 6""",135 lbs.,"68""",Orthodox,"Nov 11, 1989",4.18,63%,4.13,41%,4.89,50%,0%,0.8,2018-11-21 20:23:41.459739
792,Kiichi Kunimoto,18,7,2,1,"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981",1.87,44%,3.92,41%,1.59,20%,28%,0.3,2018-11-21 20:23:45.111007
793,Keigo Kunihara,3,2,0,0,"6' 0""",235 lbs.,N/A,Orthodox,N/A,0.17,10%,1.99,57%,4.97,40%,100%,2.5,2018-11-21 20:23:49.520224
794,Aleksei Kunchenko,19,0,0,0,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",2.93,28%,3.73,68%,1.00,50%,0%,0.0,2018-11-21 20:23:54.088017
795,Maiju Kujala,6,3,0,0,N/A,135 lbs.,N/A,,N/A,2.50,40%,5.50,36%,0.00,0%,50%,0.0,2018-11-21 20:23:57.315395
796,Anton Kuivanen,17,6,0,0,"5' 8""",155 lbs.,"72""",Orthodox,"May 01, 1984",2.27,38%,1.63,67%,1.20,100%,71%,0.4,2018-11-21 20:24:01.300744
797,Michael Kuiper,12,3,0,0,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",3.28,54%,3.62,54%,2.30,55%,79%,0.0,2018-11-21 20:24:05.637157
798,John Kuhner,1,2,0,0,N/A,170 lbs.,N/A,,"Oct 12, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:24:09.520778
799,Junya Kudo,8,4,2,0,N/A,135 lbs.,N/A,Orthodox,N/A,1.85,71%,4.44,33%,0.00,0%,0%,0.0,2018-11-21 20:24:13.029404
800,Nikita Krylov,25,6,0,0,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",5.59,58%,2.62,45%,0.62,28%,40%,1.9,2018-11-21 20:24:16.259775
801,Jorgen Kruth,5,0,0,0,"6' 2""",205 lbs.,N/A,,"May 08, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:24:20.233154
802,Rene Kronvold,5,1,0,0,"5' 8""",170 lbs.,N/A,Orthodox,N/A,0.82,100%,2.47,60%,0.00,0%,66%,4.1,2018-11-21 20:24:23.325893
803,Pascal Krauss,11,2,0,0,"6' 1""",170 lbs.,"72""",Orthodox,"Apr 19, 1987",5.45,47%,3.88,59%,1.53,50%,60%,0.9,2018-11-21 20:24:26.241101
804,James Krause,25,8,0,0,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.57,46%,4.15,61%,1.18,18%,46%,0.7,2018-11-21 20:24:30.007015
805,Steve Kozola,8,0,0,0,N/A,155 lbs.,N/A,,N/A,3.90,39%,4.36,50%,2.34,100%,100%,0.0,2018-11-21 20:24:33.804866
806,Karolina Kowalkiewicz,13,3,0,0,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985",5.76,38%,5.16,56%,0.14,14%,87%,0.0,2018-11-21 20:24:37.462116
807,Marcus Kowal,3,1,1,0,N/A,135 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:24:40.00931
808,Matt Kovacs,6,7,0,0,"6' 0""",244 lbs.,N/A,Orthodox,N/A,1.47,22%,4.87,44%,1.00,25%,0%,0.0,2018-11-21 20:24:43.947763
809,Iouri Kotchkine,7,4,1,0,"6' 2""",235 lbs.,N/A,Orthodox,N/A,0.67,38%,4.92,15%,0.00,0%,25%,0.0,2018-11-21 20:24:48.25727
810,Ilya Kotau,1,2,0,0,N/A,170 lbs.,N/A,,N/A,3.94,40%,4.38,44%,6.57,100%,100%,6.6,2018-11-21 20:24:50.896219
811,Naoyuki Kotani,33,13,7,0,"5' 8""",155 lbs.,"66""",Southpaw,"Dec 08, 1981",1.02,31%,2.89,50%,0.83,16%,46%,0.8,2018-11-21 20:24:55.395174
812,Josh Koscheck,19,10,0,0,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 30, 1977",1.79,36%,2.27,63%,2.46,48%,64%,0.4,2018-11-21 20:24:59.958004
813,Andrey Koreshkov,19,2,0,0,"6' 0""",170 lbs.,N/A,,"Aug 23, 1990",2.84,39%,1.92,63%,4.80,53%,0%,0.0,2018-11-21 20:25:04.920743
814,Andrei Kopylov,5,10,0,0,"6' 2""",265 lbs.,N/A,Orthodox,"Jul 16, 1965",0.33,66%,4.31,40%,0.00,0%,0%,0.0,2018-11-21 20:25:07.661421
815,Cheick Kongo,29,9,2,0,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975",3.33,56%,1.28,54%,2.30,56%,52%,0.2,2018-11-21 20:25:11.780391
816,Syuri Kondo,6,1,0,0,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989",8.81,47%,6.69,70%,0.00,0%,0%,0.0,2018-11-21 20:25:15.460582
817,Yuki Kondo,53,26,8,0,"5' 11""",183 lbs.,N/A,Southpaw,"Jul 17, 1975",1.14,42%,2.57,51%,0.76,41%,37%,0.5,2018-11-21 20:25:19.117807
818,John Kolosci,15,8,0,0,"5' 11""",185 lbs.,N/A,Orthodox,"Nov 26, 1974",0.21,20%,0.85,50%,0.00,0%,0%,0.0,2018-11-21 20:25:22.640371
819,Tsuyoshi Kohsaka,26,18,2,0,"5' 11""",225 lbs.,N/A,Orthodox,"Mar 06, 1970",1.88,38%,4.41,54%,1.32,20%,33%,0.4,2018-11-21 20:25:26.734431
820,Charlie Kohler,8,4,1,0,"5' 9""",155 lbs.,N/A,Orthodox,"Jul 16, 1976",0.81,33%,4.31,46%,0.00,0%,0%,4.0,2018-11-21 20:25:31.029977
821,Brad Kohler,11,14,0,0,"5' 9""",220 lbs.,N/A,Orthodox,"May 26, 1964",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:25:36.022636
822,Shingo Kohara,1,0,0,0,"5' 6""",135 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:25:38.644631
823,Sokun Koh,4,1,0,0,"6' 1""",205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:25:41.38229
824,Erik Koch,15,6,0,0,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 04, 1988",2.32,40%,2.98,45%,0.64,50%,79%,1.1,2018-11-21 20:25:43.979374
825,Kelly Kobold,17,3,1,0,"5' 6""",135 lbs.,N/A,Orthodox,"Feb 25, 1983",2.33,21%,4.11,59%,1.67,11%,0%,0.0,2018-11-21 20:25:46.40589
826,Isao Kobayashi,21,4,4,0,"5' 8""",145 lbs.,N/A,,"Oct 28, 1988",1.01,33%,1.66,45%,2.17,100%,100%,0.0,2018-11-21 20:25:49.189452
827,Jason Knight,20,6,0,0,"5' 10""",145 lbs.,"71""",Orthodox,"Jul 14, 1992",2.95,33%,3.02,51%,1.31,31%,47%,1.7,2018-11-21 20:25:53.083048
828,Kevin Knabjian,10,6,1,0,"5' 10""",170 lbs.,N/A,Orthodox,"Jul 05, 1984",0.00,0%,15.56,22%,0.00,0%,100%,0.0,2018-11-21 20:25:56.878925
829,Michael Knaap,18,20,3,0,"6' 2""",220 lbs.,N/A,Orthodox,"Feb 27, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:26:01.814693
830,Drakkar Klose,9,1,1,0,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 09, 1988",3.35,51%,2.63,63%,2.00,40%,69%,0.0,2018-11-21 20:26:05.870877
831,Stefan Klever,6,1,0,0,N/A,185 lbs.,N/A,Orthodox,N/A,0.82,50%,3.84,58%,0.00,0%,0%,0.0,2018-11-21 20:26:09.105234
832,Seth Kleinbeck,8,4,0,0,"6' 2""",185 lbs.,N/A,,"Jul 25, 1973",2.55,33%,2.42,40%,0.98,25%,90%,0.0,2018-11-21 20:26:13.18531
833,Satoru Kitaoka,29,11,9,0,"5' 6""",154 lbs.,N/A,,"Feb 04, 1980",0.68,33%,2.15,45%,0.62,10%,27%,2.1,2018-11-21 20:26:17.54169
834,Mitsuharu Kitao,1,2,0,0,"6' 7""",390 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:26:21.329569
835,Koji Kitao,1,2,0,0,"6' 7""",350 lbs.,N/A,Southpaw,"Oct 12, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:26:24.626759
836,Justine Kish,6,2,0,0,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988",4.32,50%,4.18,58%,1.00,30%,55%,0.2,2018-11-21 20:26:27.119099
837,Yurij Kiseliov,5,3,0,0,"5' 8""",185 lbs.,N/A,Orthodox,N/A,4.88,87%,0.00,0%,0.00,0%,50%,0.0,2018-11-21 20:26:31.430555
838,Kyle Kingsbury,11,6,0,1,"6' 4""",205 lbs.,"76""",Orthodox,"Mar 22, 1982",2.97,40%,3.81,51%,2.64,41%,52%,0.0,2018-11-21 20:26:34.958152
839,Mike King,5,1,0,0,"6' 3""",185 lbs.,"75""",,"Aug 04, 1983",4.44,58%,1.29,72%,1.75,25%,40%,3.5,2018-11-21 20:26:39.117016
840,Taiei Kin,4,3,0,0,"5' 11""",185 lbs.,N/A,Orthodox,"Jul 08, 1970",2.71,60%,1.33,52%,0.00,0%,55%,0.0,2018-11-21 20:26:42.256649
841,Dustin Kimura,12,3,0,0,"5' 7""",135 lbs.,"71""",Orthodox,"May 21, 1989",1.33,21%,3.82,51%,0.93,37%,50%,2.2,2018-11-21 20:26:46.299845
842,Rob Kimmons,24,8,0,0,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981",1.86,48%,4.79,38%,2.08,46%,25%,2.4,2018-11-21 20:26:48.863001
843,Jeremy Kimball,15,8,0,0,"6' 0""",205 lbs.,"72""",Switch,"Jan 03, 1991",2.81,46%,3.84,49%,1.41,20%,50%,0.0,2018-11-21 20:26:51.318435
844,Ji Yeon Kim,8,1,2,0,"5' 7""",125 lbs.,"72""",Orthodox,"Oct 18, 1989",4.47,32%,4.91,59%,0.00,0%,100%,0.0,2018-11-21 20:26:55.352656
845,Dong Hyun Kim,16,8,3,0,"5' 11""",155 lbs.,"70""",Orthodox,"Sep 09, 1988",3.77,45%,4.53,53%,1.67,60%,33%,0.0,2018-11-21 20:26:57.805101
846,Jong Man Kim,22,11,3,1,"5' 7""",139 lbs.,N/A,Orthodox,"Mar 03, 1978",1.33,21%,3.00,60%,0.00,0%,0%,0.0,2018-11-21 20:27:01.234938
847,Min Soo Kim,3,7,0,0,"6' 1""",255 lbs.,N/A,Southpaw,"Jan 22, 1975",0.87,100%,3.48,20%,0.00,0%,0%,0.0,2018-11-21 20:27:05.244223
848,Jong Won Kim,0,1,0,0,"5' 7""",139 lbs.,N/A,Orthodox,N/A,0.84,15%,3.28,63%,2.81,100%,0%,0.0,2018-11-21 20:27:07.057379
849,Jong Wang Kim,11,21,0,0,"6' 1""",240 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 20:27:10.707624
850,Dae Won Kim,11,6,0,0,"5' 11""",180 lbs.,N/A,Orthodox,N/A,1.75,32%,2.51,36%,3.43,42%,0%,0.0,2018-11-21 20:27:14.227197
851,Jin Oh Kim,0,3,0,0,"5' 9""",205 lbs.,N/A,Orthodox,N/A,5.06,25%,8.43,50%,0.00,0%,66%,0.0,2018-11-21 20:27:18.560641
852,Dong Hyun Kim,22,4,1,1,"6' 2""",170 lbs.,"76""",Southpaw,"Nov 17, 1981",2.12,49%,1.89,58%,2.93,43%,71%,0.6,2018-11-21 20:27:20.82459
853,Jacob Kilburn,6,1,0,0,"5' 9""",145 lbs.,"71""",Orthodox,"Jun 28, 1995",1.33,57%,4.97,25%,0.00,0%,0%,0.0,2018-11-21 20:27:24.417966
854,Sanae Kikuta,30,7,3,1,"5' 9""",200 lbs.,N/A,Orthodox,"Sep 10, 1971",0.70,45%,0.90,52%,1.60,63%,25%,1.8,2018-11-21 20:27:27.866751
855,Katsunori Kikuno,23,8,2,0,"5' 8""",145 lbs.,"66""",Orthodox,"Oct 31, 1981",2.64,40%,2.47,61%,1.88,75%,76%,0.8,2018-11-21 20:27:31.812207
856,Akira Kikuchi,16,4,0,0,"5' 8""",155 lbs.,N/A,Orthodox,"Jul 23, 1978",3.67,56%,0.40,14%,2.00,40%,100%,0.0,2018-11-21 20:27:35.355761
